"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13447516","JH246662","2024-05-01T19:30:00.000","037XX W HIRSCH ST","0810","THEFT","OVER $500","APARTMENT","false","true","2535","025","36","23","06","1151199","1909056","2024","2024-05-09T15:41:50.000","41.906337235","-87.720027251","
,  
(41.906337235, -87.720027251)"
"13446770","JH246692","2024-05-01T19:27:00.000","0000X W 87TH ST","4310","OTHER OFFENSE","POSSESSION OF BURGLARY TOOLS","GROCERY FOOD STORE","true","false","0634","006","21","44","26","1176822","1847277","2024","2024-05-09T15:41:50.000","41.736269116","-87.627768243","
,  
(41.736269116, -87.627768243)"
"13447398","JH247288","2024-05-01T19:21:00.000","026XX N ELSTON AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","STREET","false","false","1432","014","32","22","08A","1160867","1917657","2024","2024-05-09T15:41:50.000","41.929743818","-87.684273777","
,  
(41.929743818, -87.684273777)"
"13446890","JH246651","2024-05-01T19:20:00.000","085XX S COTTAGE GROVE AVE","031A","ROBBERY","ARMED - HANDGUN","SMALL RETAIL STORE","false","false","0632","006","8","44","03","1183049","1848622","2024","2024-05-09T15:41:50.000","41.739817594","-87.604913162","
,  
(41.739817594, -87.604913162)"
"13451962","JH252505","2024-05-01T19:20:00.000","058XX W GIDDINGS ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1622","016","45","15","06","1136505","1930986","2024","2024-05-09T15:41:50.000","41.966791119","-87.773478636","
,  
(41.966791119, -87.773478636)"
"13447781","JH247697","2024-05-01T19:20:00.000","037XX S WABASH AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0213","002","3","35","03","1177347","1880011","2024","2024-05-09T15:41:50.000","41.826082767","-87.624856743","
,  
(41.826082767, -87.624856743)"
"13446784","JH246650","2024-05-01T19:20:00.000","017XX E 78TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0414","004","8","43","08B","1189336","1853609","2024","2024-05-09T15:41:50.000","41.75335405","-87.581719221","
,  
(41.75335405, -87.581719221)"
"13446816","JH246745","2024-05-01T19:20:00.000","093XX S BENNETT AVE","4389","OTHER OFFENSE","VIOLATION GPS MONITORING DEVICE","RESIDENCE","false","true","0413","004","8","48","26","1190473","1843564","2024","2024-05-09T15:41:50.000","41.725762292","-87.57787575","
,  
(41.725762292, -87.57787575)"
"13446840","JH246732","2024-05-01T19:19:00.000","026XX W HARRISON ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false","1135","011","28","28","08B","1158809","1897265","2024","2024-05-09T15:41:50.000","41.873828974","-87.692396234","
,  
(41.873828974, -87.692396234)"
"13446827","JH246625","2024-05-01T19:05:00.000","065XX S RACINE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","PARK PROPERTY","false","false","0724","007","17","67","04B","1169443","1861521","2024","2024-05-09T15:41:50.000","41.775519362","-87.654390481","
,  
(41.775519362, -87.654390481)"
"13447359","JH246624","2024-05-01T19:03:00.000","035XX N BROADWAY","0334","ROBBERY","ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT","GROCERY FOOD STORE","false","false","1925","019","46","6","03","1171076","1923738","2024","2024-05-09T15:41:50.000","41.946212132","-87.646579678","
,  
(41.946212132, -87.646579678)"
"13446913","JH246649","2024-05-01T19:02:00.000","020XX N BINGHAM ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","true","false","1431","014","1","22","07","1159011","1913400","2024","2024-05-09T15:41:50.000","41.918100655","-87.691211219","
,  
(41.918100655, -87.691211219)"
"13447111","JH247045","2024-05-01T19:00:00.000","036XX N HARDING AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1732","017","30","16","14","1149413","1924002","2024","2024-05-09T15:41:50.000","41.947385244","-87.72619922","
,  
(41.947385244, -87.72619922)"
"13447424","JH247451","2024-05-01T19:00:00.000","067XX S UNION AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0723","007","6","68","07","1172902","1860127","2024","2024-05-09T15:41:50.000","41.771618426","-87.641751291","
,  
(41.771618426, -87.641751291)"
"13446891","JH246722","2024-05-01T19:00:00.000","0000X W 87TH ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0634","006","21","44","06","1176822","1847277","2024","2024-05-09T15:41:50.000","41.736269116","-87.627768243","
,  
(41.736269116, -87.627768243)"
"13446619","JH246645","2024-05-01T19:00:00.000","087XX S CREGIER AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","RESIDENCE - YARD (FRONT / BACK)","false","false","0412","004","8","48","07","1189713","1847168","2024","2024-05-09T15:41:50.000","41.735670298","-87.58054417","
,  
(41.735670298, -87.58054417)"
"13450818","JH246670","2024-05-01T19:00:00.000","0000X W MADISON ST","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","0112","001","34","32","03","1176050","1900379","2024","2024-05-09T15:41:50.000","41.882003251","-87.629002167","
,  
(41.882003251, -87.629002167)"
"13447839","JH248023","2024-05-01T19:00:00.000","091XX S LONGWOOD DR","0820","THEFT","$500 AND UNDER","STREET","false","false","2221","022","19","72","06","1165674","1844031","2024","2024-05-09T15:41:50.000","41.727605136","-87.668702533","
,  
(41.727605136, -87.668702533)"
"13447523","JH247332","2024-05-01T19:00:00.000","061XX S EBERHART AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0313","003","20","42","14","1180638","1864314","2024","2024-05-09T15:41:50.000","41.782933762","-87.613265379","
,  
(41.782933762, -87.613265379)"
"13446821","JH246755","2024-05-01T19:00:00.000","051XX S HYDE PARK BLVD","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0234","002","5","41","14","1188373","1871076","2024","2024-05-09T15:41:50.000","41.801307936","-87.584690956","
,  
(41.801307936, -87.584690956)"
"13447372","JH247398","2024-05-01T19:00:00.000","023XX S STATE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0131","001","3","33","14","1176684","1888794","2024","2024-05-09T15:41:50.000","41.850198974","-87.627024152","
,  
(41.850198974, -87.627024152)"
"13448725","JH249004","2024-05-01T19:00:00.000","032XX W 26TH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","1032","010","25","30","03","1154961","1886546","2024","2024-05-09T15:41:50.000","41.844492823","-87.706811487","
,  
(41.844492823, -87.706811487)"
"13451759","JH246669","2024-05-01T19:00:00.000","050XX S COTTAGE GROVE AVE","0460","BATTERY","SIMPLE","PARK PROPERTY","false","false","0223","002","20","39","08B","1182434","1871952","2024","2024-05-09T15:41:50.000","41.803851632","-87.606443973","
,  
(41.803851632, -87.606443973)"
"13447406","JH247421","2024-05-01T19:00:00.000","022XX W IOWA ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","1212","012","36","24","07","1161259","1905956","2024","2024-05-09T15:41:50.000","41.897627272","-87.683159238","
,  
(41.897627272, -87.683159238)"
"13446862","JH246633","2024-05-01T18:57:00.000","097XX S AVENUE J","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","true","true","0432","004","10","52","08A","1202453","1841078","2024","2024-05-09T15:41:50.000","41.718643636","-87.534077912","
,  
(41.718643636, -87.534077912)"
"13446696","JH246671","2024-05-01T18:53:00.000","019XX W 65TH ST","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","0726","007","16","67","15","1164556","1861558","2024","2024-05-09T15:41:50.000","41.775725372","-87.672304683","
,  
(41.775725372, -87.672304683)"
"13447380","JH247180","2024-05-01T18:53:00.000","065XX S WINCHESTER AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0726","007","16","67","14","1164480","1861357","2024","2024-05-09T15:41:50.000","41.775175404","-87.672588954","
,  
(41.775175404, -87.672588954)"
"13446901","JH246622","2024-05-01T18:50:00.000","007XX N MENARD AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","1511","015","29","25","08B","1137593","1904508","2024","2024-05-09T15:41:50.000","41.894113031","-87.77011768","
,  
(41.894113031, -87.77011768)"
"13448793","JH248927","2024-05-01T18:49:00.000","018XX N WOLCOTT AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1434","014","32","22","07","1163397","1912282","2024","2024-05-09T15:41:50.000","41.914941542","-87.675128334","
,  
(41.914941542, -87.675128334)"
"13446807","JH246640","2024-05-01T18:44:00.000","014XX S TRIPP AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","APARTMENT","false","true","1011","010","24","29","04A","1148285","1892768","2024","2024-05-09T15:41:50.000","41.861697812","-87.731151432","
,  
(41.861697812, -87.731151432)"
"13446866","JH246648","2024-05-01T18:41:00.000","020XX E 75TH ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","ALLEY","false","false","0414","004","8","43","07","1191300","1855646","2024","2024-05-09T15:41:50.000","41.758896441","-87.574456169","
,  
(41.758896441, -87.574456169)"
"13449650","JH246600","2024-05-01T18:40:00.000","075XX S ASHLAND AVE","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE","false","false","0611","006","17","71","06","1166986","1854663","2024","2024-05-09T15:41:50.000","41.756752977","-87.663593338","
,  
(41.756752977, -87.663593338)"
"13446638","JH246609","2024-05-01T18:40:00.000","058XX S ARCHER AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESTAURANT","false","false","0814","008","23","56","14","1140451","1868775","2024","2024-05-09T15:41:50.000","41.796004537","-87.760496351","
,  
(41.796004537, -87.760496351)"
"13446783","JH246631","2024-05-01T18:40:00.000","069XX S CRANDON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0331","003","5","43","14","1192521","1859491","2024","2024-05-09T15:41:50.000","41.769417774","-87.569856281","
,  
(41.769417774, -87.569856281)"
"13447088","JH246705","2024-05-01T18:40:00.000","063XX S STONY ISLAND AVE","0460","BATTERY","SIMPLE","OTHER (SPECIFY)","false","false","0314","003","5","42","08B","1187960","1863364","2024","2024-05-09T15:41:50.000","41.780155491","-87.586451255","
,  
(41.780155491, -87.586451255)"
"13448934","JH248913","2024-05-01T18:39:00.000","006XX N MICHIGAN AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1834","018","42","8","06","1177327","1904330","2024","2024-05-09T15:41:50.000","41.892816145","-87.624193198","
,  
(41.892816145, -87.624193198)"
"13446899","JH246658","2024-05-01T18:35:00.000","022XX S KEDZIE AVE","0460","BATTERY","SIMPLE","STREET","true","false","1024","010","24","30","08B","1155376","1888872","2024","2024-05-09T15:41:50.000","41.85086732","-87.705226062","
,  
(41.85086732, -87.705226062)"
"13446651","JH246636","2024-05-01T18:32:00.000","110XX S INDIANA AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0513","005","9","49","14","1179542","1831856","2024","2024-05-09T15:41:50.000","41.693890254","-87.618272381","
,  
(41.693890254, -87.618272381)"
"13446906","JH246746","2024-05-01T18:31:00.000","011XX N CENTRAL AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false","1524","015","37","25","04A","1138808","1906861","2024","2024-05-09T15:41:50.000","41.900547979","-87.765598114","
,  
(41.900547979, -87.765598114)"
"13449802","JH247524","2024-05-01T18:31:00.000","028XX W NELSON ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","1411","014","35","21","08A","1156872","1920144","2024","2024-05-09T15:41:50.000","41.936650373","-87.698886713","
,  
(41.936650373, -87.698886713)"
"13446848","JH246602","2024-05-01T18:30:00.000","055XX W EDMUNDS ST","4230","KIDNAPPING","UNLAWFUL RESTRAINT","VEHICLE NON-COMMERCIAL","false","false","1623","016","45","11","26","1138475","1932516","2024","2024-05-09T15:41:50.000","41.970954023","-87.766197878","
,  
(41.970954023, -87.766197878)"
"13447196","JH247158","2024-05-01T18:30:00.000","024XX N CLYBOURN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","1931","019","32","7","14","1164549","1916391","2024","2024-05-09T15:41:50.000","41.926192557","-87.670779405","
,  
(41.926192557, -87.670779405)"
"13447731","JH247904","2024-05-01T18:30:00.000","069XX S FAIRFIELD AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0831","008","17","66","08B","1159236","1858608","2024","2024-05-09T15:41:50.000","41.767740703","-87.691888057","
,  
(41.767740703, -87.691888057)"
"13446949","JH246563","2024-05-01T18:23:00.000","040XX S MICHIGAN AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false","0213","002","3","38","04A","1177826","1878227","2024","2024-05-09T15:41:50.000","41.821176473","-87.623153513","
,  
(41.821176473, -87.623153513)"
"13446860","JH246567","2024-05-01T18:23:00.000","089XX S COTTAGE GROVE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","ALLEY","false","false","0633","006","8","44","04A","1183131","1845699","2024","2024-05-09T15:41:50.000","41.731794648","-87.604703396","
,  
(41.731794648, -87.604703396)"
"13452782","JH246572","2024-05-01T18:22:00.000","044XX W CONGRESS PKWY","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","1131","011","28","26","08B","1146876","1897322","2024","2024-05-09T15:41:50.000","41.874221548","-87.736207397","
,  
(41.874221548, -87.736207397)"
"13446762","JH246582","2024-05-01T18:20:00.000","021XX S CENTRAL PARK AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1014","010","24","29","08B","1152702","1889463","2024","2024-05-09T15:41:50.000","41.852542347","-87.715024637","
,  
(41.852542347, -87.715024637)"
"13447572","JH246574","2024-05-01T18:20:00.000","009XX N HARDING AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","1112","011","37","23","08B","1149885","1905961","2024","2024-05-09T15:41:50.000","41.897869923","-87.724934746","
,  
(41.897869923, -87.724934746)"
"13446642","JH246608","2024-05-01T18:16:00.000","016XX N PULASKI RD","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","STREET","true","true","2535","025","26","23","26","1149466","1910591","2024","2024-05-09T15:41:50.000","41.91058325","-87.726353375","
,  
(41.91058325, -87.726353375)"
"13446621","JH246618","2024-05-01T18:15:00.000","007XX E 132ND ST","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","STREET","false","false","0533","005","10","54","04B","1183605","1818013","2024","2024-05-09T15:41:50.000","41.655809586","-87.603825956","
,  
(41.655809586, -87.603825956)"
"13447321","JH247350","2024-05-01T18:15:00.000","035XX W CHICAGO AVE","0810","THEFT","OVER $500","SIDEWALK","false","false","1121","011","27","23","06","1152482","1905105","2024","2024-05-09T15:41:50.000","41.895470043","-87.715418807","
,  
(41.895470043, -87.715418807)"
"13446687","JH246683","2024-05-01T18:14:00.000","026XX N CICERO AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2521","025","31","19","07","1143931","1917476","2024","2024-05-09T15:41:50.000","41.929582078","-87.74651405","
,  
(41.929582078, -87.74651405)"
"13446679","JH246548","2024-05-01T18:14:00.000","0000X S STATE ST","0460","BATTERY","SIMPLE","DEPARTMENT STORE","true","false","0112","001","34","32","08B","1176389","1900278","2024","2024-05-09T15:41:50.000","41.88171846","-87.627760426","
,  
(41.88171846, -87.627760426)"
"13446813","JH246585","2024-05-01T18:10:00.000","116XX S CHURCH ST","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true","2212","022","19","75","26","1165226","1827258","2024","2024-05-09T15:41:50.000","41.68158672","-87.670816322","
,  
(41.68158672, -87.670816322)"
"13447606","JH246594","2024-05-01T18:06:00.000","061XX N BROADWAY","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE","false","false","2433","024","48","77","06","1167181","1941142","2024","2024-05-09T15:41:50.000","41.994054027","-87.660393866","
,  
(41.994054027, -87.660393866)"
"13446578","JH246397","2024-05-01T18:06:00.000","014XX E 65TH PL","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","0321","003","5","42","15","1186955","1861858","2024","2024-05-09T15:41:50.000","41.776046796","-87.5901834","
,  
(41.776046796, -87.5901834)"
"13446617","JH246552","2024-05-01T18:03:00.000","002XX N COLUMBUS DR","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0114","001","42","32","06","1178302","1901928","2024","2024-05-09T15:41:50.000","41.886202772","-87.620685715","
,  
(41.886202772, -87.620685715)"
"13447229","JH247172","2024-05-01T18:00:00.000","033XX W EVERGREEN AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","1422","014","26","23","08A","1153915","1908783","2024","2024-05-09T15:41:50.000","41.905534378","-87.710057569","
,  
(41.905534378, -87.710057569)"
"13446988","JH246847","2024-05-01T18:00:00.000","056XX W THOMAS ST","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","1511","015","29","25","08A","1138690","1906774","2024","2024-05-09T15:41:50.000","41.900311383","-87.766033654","
,  
(41.900311383, -87.766033654)"
"13447151","JH247095","2024-05-01T18:00:00.000","045XX S DREXEL BLVD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0222","002","4","39","07","1183086","1875079","2024","2024-05-09T15:41:50.000","41.812417206","-87.603955459","
,  
(41.812417206, -87.603955459)"
"13446912","JH246814","2024-05-01T18:00:00.000","017XX E 79TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0414","004","8","46","08B","1189422","1852948","2024","2024-05-09T15:41:50.000","41.751538144","-87.581425237","
,  
(41.751538144, -87.581425237)"
"13447313","JH247067","2024-05-01T18:00:00.000","041XX S CALUMET AVE","0810","THEFT","OVER $500","STREET","false","false","0213","002","3","38","06","1179115","1877722","2024","2024-05-09T15:41:50.000","41.819761379","-87.618440277","
,  
(41.819761379, -87.618440277)"
"13447743","JH247926","2024-05-01T18:00:00.000","111XX S UNION AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","2233","022","21","49","14","1173631","1831032","2024","2024-05-09T15:41:50.000","41.691761691","-87.639938221","
,  
(41.691761691, -87.639938221)"
"13447085","JH247006","2024-05-01T18:00:00.000","017XX W 81ST ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0611","006","17","71","07","1165975","1850978","2024","2024-05-09T15:41:50.000","41.746662354","-87.667403007","
,  
(41.746662354, -87.667403007)"
"13446593","JH246570","2024-05-01T18:00:00.000","015XX E 62ND ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","true","0314","003","5","42","26","1187307","1864355","2024","2024-05-09T15:41:50.000","41.782890414","-87.588813761","
,  
(41.782890414, -87.588813761)"
"13446675","JH246519","2024-05-01T17:58:00.000","039XX W 26TH ST","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","STREET","false","false","1013","010","22","30","04B","1150377","1886430","2024","2024-05-09T15:41:50.000","41.844265038","-87.723637192","
,  
(41.844265038, -87.723637192)"
"13446804","JH246592","2024-05-01T17:56:00.000","011XX N LAVERGNE AVE","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","SIDEWALK","false","true","1531","015","37","25","04B","1142821","1907169","2024","2024-05-09T15:41:50.000","41.901319345","-87.750850275","
,  
(41.901319345, -87.750850275)"
"13447148","JH246773","2024-05-01T17:55:00.000","087XX S LAFAYETTE AVE","0330","ROBBERY","AGGRAVATED","STREET","false","false","0634","006","21","44","03","1177462","1847094","2024","2024-05-09T15:41:50.000","41.735752519","-87.625429032","
,  
(41.735752519, -87.625429032)"
"13446691","JH246634","2024-05-01T17:55:00.000","067XX S JEFFERY BLVD","0320","ROBBERY","STRONG ARM - NO WEAPON","GAS STATION","false","false","0331","003","5","43","03","1190703","1860780","2024","2024-05-09T15:41:50.000","41.772998982","-87.576478539","
,  
(41.772998982, -87.576478539)"
"13446588","JH246541","2024-05-01T17:55:00.000","055XX W SCHUBERT AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2514","025","31","19","07","1138890","1917401","2024","2024-05-09T15:41:50.000","41.92946945","-87.765040392","
,  
(41.92946945, -87.765040392)"
"13446708","JH246581","2024-05-01T17:53:00.000","010XX W 65TH ST","1812","NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS","STREET","true","false","0724","007","16","68","18","1170256","1861707","2024","2024-05-09T15:41:50.000","41.776012116","-87.651404708","
,  
(41.776012116, -87.651404708)"
"13446609","JH246524","2024-05-01T17:51:00.000","017XX W 19TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","1234","012","25","31","14","1164949","1890784","2024","2024-05-09T15:41:50.000","41.855916509","-87.670036969","
,  
(41.855916509, -87.670036969)"
"13446548","JH246508","2024-05-01T17:50:00.000","031XX W IRVING PARK RD","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","1733","017","33","16","06","1154535","1926422","2024","2024-05-09T15:41:50.000","41.953924785","-87.707307","
,  
(41.953924785, -87.707307)"
"13446871","JH246684","2024-05-01T17:50:00.000","014XX N OAKLEY BLVD","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","1424","014","1","24","07","1160812","1909467","2024","2024-05-09T15:41:50.000","41.907271017","-87.684703515","
,  
(41.907271017, -87.684703515)"
"13447647","JH246520","2024-05-01T17:45:00.000","015XX N CALIFORNIA AVE","0560","ASSAULT","SIMPLE","PARK PROPERTY","false","false","1423","014","26","24","08A","1157454","1910018","2024","2024-05-09T15:41:50.000","41.908852023","-87.697023929","
,  
(41.908852023, -87.697023929)"
"13446920","JH246557","2024-05-01T17:45:00.000","009XX W 116TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0524","005","21","53","08B","1171935","1827591","2024","2024-05-09T15:41:50.000","41.682356331","-87.646247961","
,  
(41.682356331, -87.646247961)"
"13446613","JH246517","2024-05-01T17:41:00.000","035XX N KIMBALL AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","1732","017","35","21","06","1153099","1923246","2024","2024-05-09T15:41:50.000","41.945238279","-87.712670479","
,  
(41.945238279, -87.712670479)"
"13446598","JH246484","2024-05-01T17:39:00.000","060XX S RICHMOND ST","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","ALLEY","true","false","0823","008","15","66","26","1157749","1864446","2024","2024-05-09T15:41:50.000","41.783791331","-87.697180325","
,  
(41.783791331, -87.697180325)"
"13446698","JH246482","2024-05-01T17:34:00.000","012XX S PULASKI RD","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","SIDEWALK","true","false","1011","010","24","29","04A","1149911","1894169","2024","2024-05-09T15:41:50.000","41.865510871","-87.725146183","
,  
(41.865510871, -87.725146183)"
"13446702","JH246573","2024-05-01T17:30:00.000","014XX N SEDGWICK ST","0460","BATTERY","SIMPLE","CHA APARTMENT","false","false","1821","018","27","8","08B","1173383","1909988","2024","2024-05-09T15:41:50.000","41.908430535","-87.638509526","
,  
(41.908430535, -87.638509526)"
"13447445","JH247472","2024-05-01T17:30:00.000","037XX W AINSLIE ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false","1712","017","39","14","11","1150718","1932304","2024","2024-05-09T15:41:50.000","41.970141057","-87.721184349","
,  
(41.970141057, -87.721184349)"
"13446645","JH246522","2024-05-01T17:30:00.000","085XX S KEDZIE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","LIBRARY","false","false","0834","008","18","70","14","1156540","1847651","2024","2024-05-09T15:41:50.000","41.737727691","-87.702064868","
,  
(41.737727691, -87.702064868)"
"13446706","JH246543","2024-05-01T17:29:00.000","016XX S PULASKI RD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false","1012","010","24","29","04B","1149985","1891578","2024","2024-05-09T15:41:50.000","41.858399419","-87.724941927","
,  
(41.858399419, -87.724941927)"
"13446565","JH246498","2024-05-01T17:24:00.000","041XX W IRVING PARK RD","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","SIDEWALK","true","false","1722","017","45","16","18","1147952","1926261","2024","2024-05-09T15:41:50.000","41.953612394","-87.731511217","
,  
(41.953612394, -87.731511217)"
"13446562","JH246473","2024-05-01T17:23:00.000","043XX N CENTRAL AVE","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","1624","016","45","15","06","1138223","1928483","2024","2024-05-09T15:41:50.000","41.959891679","-87.767222504","
,  
(41.959891679, -87.767222504)"
"13446763","JH246506","2024-05-01T17:23:00.000","114XX S WESTERN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2212","022","19","75","08B","1162443","1828705","2024","2024-05-09T15:41:50.000","41.685615827","-87.68096358","
,  
(41.685615827, -87.68096358)"
"28095","JH246760","2024-05-01T17:17:00.000","066XX S BLACKSTONE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0321","003","5","42","01A","1187337","1861075","2024","2024-05-09T15:41:50.000","41.773889111","-87.588807889","
,  
(41.773889111, -87.588807889)"
"13447816","JH247912","2024-05-01T17:15:00.000","005XX N LONG AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1523","015","37","25","08B","1140238","1902884","2024","2024-05-09T15:41:50.000","41.889608521","-87.760443111","
,  
(41.889608521, -87.760443111)"
"13446595","JH246511","2024-05-01T17:11:00.000","081XX S HARVARD AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","ALLEY","false","false","0622","006","6","44","15","1175370","1850995","2024","2024-05-09T15:41:50.000","41.746504322","-87.632976989","
,  
(41.746504322, -87.632976989)"
"13446788","JH246470","2024-05-01T17:11:00.000","001XX N LAPORTE AVE","033A","ROBBERY","ATTEMPT ARMED - HANDGUN","VACANT LOT / LAND","false","false","1532","015","28","25","03","1143353","1900675","2024","2024-05-09T15:41:50.000","41.883489121","-87.749058592","
,  
(41.883489121, -87.749058592)"
"13446661","JH246446","2024-05-01T17:08:00.000","049XX N SHERIDAN RD","0560","ASSAULT","SIMPLE","SIDEWALK","true","false","2024","020","48","3","08A","1168738","1933161","2024","2024-05-09T15:41:50.000","41.972120258","-87.654899128","
,  
(41.972120258, -87.654899128)"
"13446765","JH246461","2024-05-01T17:03:00.000","028XX W 24TH BLVD","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1033","010","24","30","14","1157788","1887798","2024","2024-05-09T15:41:50.000","41.847871391","-87.696402727","
,  
(41.847871391, -87.696402727)"
"13447628","JH247634","2024-05-01T17:00:00.000","075XX S STONY ISLAND AVE","0890","THEFT","FROM BUILDING","HOSPITAL BUILDING / GROUNDS","false","false","0411","004","8","43","06","1188234","1855158","2024","2024-05-09T15:41:50.000","41.757630995","-87.585708249","
,  
(41.757630995, -87.585708249)"
"13449854","JH250194","2024-05-01T17:00:00.000","004XX E 79TH ST","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","APARTMENT","false","true","0624","006","6","44","08B","1180725","1852731","2024","2024-05-09T15:41:50.000","41.75114682","-87.613301914","
,  
(41.75114682, -87.613301914)"
"13446832","JH246458","2024-05-01T17:00:00.000","025XX E 83RD ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0423","004","7","46","08B","1194723","1850435","2024","2024-05-09T15:41:50.000","41.744513504","-87.562082512","
,  
(41.744513504, -87.562082512)"
