"zip_code","week_number","week_start","week_end","cases_weekly","cases_cumulative","case_rate_weekly","case_rate_cumulative","tests_weekly","tests_cumulative","test_rate_weekly","test_rate_cumulative","percent_tested_positive_weekly","percent_tested_positive_cumulative","deaths_weekly","deaths_cumulative","death_rate_weekly","death_rate_cumulative","population","row_id","zip_code_location"
"60614","38","2020-09-13T00:00:00.000","2020-09-19T00:00:00.000","75","1143","105.2","1602.9","2048","28651","2872","40179.2","0.036","0.038","0","72","0","101","71308","60614-2020-38","POINT (-87.652064 41.922605)"
"60614","41","2020-10-04T00:00:00.000","2020-10-10T00:00:00.000","119","1391","166.9","1950.7","3011","36123","4222.5","50657.7","0.037","0.037","0","72","0","101","71308","60614-2020-41","POINT (-87.652064 41.922605)"
"60614","42","2020-10-11T00:00:00.000","2020-10-17T00:00:00.000","121","1512","169.7","2120.4","3019","39142","4233.7","54891.5","0.039","0.037","0","72","0","101","71308","60614-2020-42","POINT (-87.652064 41.922605)"
"60614","43","2020-10-18T00:00:00.000","2020-10-24T00:00:00.000","139","1651","194.9","2315.3","3184","42326","4465.1","59356.6","0.043","0.038","0","72","0","101","71308","60614-2020-43","POINT (-87.652064 41.922605)"
"60614","44","2020-10-25T00:00:00.000","2020-10-31T00:00:00.000","252","1903","353.4","2668.7","3630","45956","5090.6","64447.2","0.066","0.04","1","73","1.4","102.4","71308","60614-2020-44","POINT (-87.652064 41.922605)"
"60614","45","2020-11-01T00:00:00.000","2020-11-07T00:00:00.000","391","2294","548.3","3217","3894","49850","5460.8","69908","0.093","0.044","0","73","0","102.4","71308","60614-2020-45","POINT (-87.652064 41.922605)"
"60614","47","2020-11-15T00:00:00.000","2020-11-21T00:00:00.000","280","2958","392.7","4148.2","5263","59184","7380.7","82997.7","0.055","0.049","1","76","1.4","106.6","71308","60614-2020-47","POINT (-87.652064 41.922605)"
"60614","48","2020-11-22T00:00:00.000","2020-11-28T00:00:00.000","189","3147","265","4413.2","3553","62737","4982.6","87980.3","0.053","0.049","1","77","1.4","108","71308","60614-2020-48","POINT (-87.652064 41.922605)"
"60614","49","2020-11-29T00:00:00.000","2020-12-05T00:00:00.000","207","3354","290.3","4703.5","3711","66448","5204.2","93184.5","0.058","0.049","2","79","2.8","110.8","71308","60614-2020-49","POINT (-87.652064 41.922605)"
"60614","51","2020-12-13T00:00:00.000","2020-12-19T00:00:00.000","138","3687","193.5","5170.5","4677","74698","6558.9","104754","0.031","0.049","0","80","0","112.2","71308","60614-2020-51","POINT (-87.652064 41.922605)"
"60614","52","2020-12-20T00:00:00.000","2020-12-26T00:00:00.000","124","3811","173.9","5344.4","4238","78936","5943.2","110697.3","0.033","0.048","1","81","1.4","113.6","71308","60614-2020-52","POINT (-87.652064 41.922605)"
"60614","53","2020-12-27T00:00:00.000","2021-01-02T00:00:00.000","138","3949","193.5","5537.9","3546","82482","4972.8","115670.1","0.043","0.048","2","83","2.8","116.4","71308","60614-2020-53","POINT (-87.652064 41.922605)"
"60615","21","2023-05-21T00:00:00.000","2023-05-27T00:00:00.000","11","9991","26.5","24038.2","580","254575","1395.5","612503.9","0.017","0.044","0","78","0","187.7","41563","60615-2023-21","POINT (-87.602725 41.801993)"
"60615","22","2023-05-28T00:00:00.000","2023-06-03T00:00:00.000","5","9996","12","24050.2","487","255062","1171.7","613675.6","0.008","0.044","0","78","0","187.7","41563","60615-2023-22","POINT (-87.602725 41.801993)"
"60615","23","2023-06-04T00:00:00.000","2023-06-10T00:00:00.000","5","10001","12","24062.3","156","255218","375.3","614051","0.045","0.044","0","78","0","187.7","41563","60615-2023-23","POINT (-87.602725 41.801993)"
"60615","24","2023-06-11T00:00:00.000","2023-06-17T00:00:00.000","4","10005","9.6","24071.9","143","255361","344.1","614395","0.028","0.044","0","78","0","187.7","41563","60615-2023-24","POINT (-87.602725 41.801993)"
"60615","26","2023-06-25T00:00:00.000","2023-07-01T00:00:00.000","5","10017","12","24100.8","101","255586","243","614936.4","0.05","0.044","0","78","0","187.7","41563","60615-2023-26","POINT (-87.602725 41.801993)"
"60615","27","2023-07-02T00:00:00.000","2023-07-08T00:00:00.000","6","10023","14.4","24115.2","101","255687","243","615179.4","0.05","0.044","0","78","0","187.7","41563","60615-2023-27","POINT (-87.602725 41.801993)"
"60615","28","2023-07-09T00:00:00.000","2023-07-15T00:00:00.000","8","10031","19.2","24134.4","117","255804","281.5","615460.9","0.06","0.044","0","78","0","187.7","41563","60615-2023-28","POINT (-87.602725 41.801993)"
"60615","29","2023-07-16T00:00:00.000","2023-07-22T00:00:00.000","10","10041","24.1","24158.5","126","255930","303.2","615764","0.071","0.044","0","78","0","187.7","41563","60615-2023-29","POINT (-87.602725 41.801993)"
"60615","30","2023-07-23T00:00:00.000","2023-07-29T00:00:00.000","9","10050","21.7","24180.2","145","256075","348.9","616112.9","0.069","0.044","0","78","0","187.7","41563","60615-2023-30","POINT (-87.602725 41.801993)"
"60615","31","2023-07-30T00:00:00.000","2023-08-05T00:00:00.000","13","10063","31.3","24211.4","107","256182","257.4","616370.3","0.112","0.044","0","78","0","187.7","41563","60615-2023-31","POINT (-87.602725 41.801993)"
"60615","33","2023-08-13T00:00:00.000","2023-08-19T00:00:00.000","16","10100","38.5","24300.5","111","256440","267.1","616991.1","0.099","0.044","0","78","0","187.7","41563","60615-2023-33","POINT (-87.602725 41.801993)"
"60615","34","2023-08-20T00:00:00.000","2023-08-26T00:00:00.000","27","10127","65","24365.4","171","256611","411.4","617402.5","0.14","0.044","0","78","0","187.7","41563","60615-2023-34","POINT (-87.602725 41.801993)"
"60615","35","2023-08-27T00:00:00.000","2023-09-02T00:00:00.000","17","10144","40.9","24406.3","149","256760","358.5","617761","0.107","0.044","0","78","0","187.7","41563","60615-2023-35","POINT (-87.602725 41.801993)"
"60615","36","2023-09-03T00:00:00.000","2023-09-09T00:00:00.000","19","10163","45.7","24452","170","256930","409","618170","0.129","0.044","0","78","0","187.7","41563","60615-2023-36","POINT (-87.602725 41.801993)"
"60615","37","2023-09-10T00:00:00.000","2023-09-16T00:00:00.000","21","10184","50.5","24502.6","180","257110","433.1","618603.1","0.128","0.045","0","78","0","187.7","41563","60615-2023-37","POINT (-87.602725 41.801993)"
"60615","38","2023-09-17T00:00:00.000","2023-09-23T00:00:00.000","17","10201","40.9","24543.5","226","257336","543.8","619146.8","0.066","0.045","0","78","0","187.7","41563","60615-2023-38","POINT (-87.602725 41.801993)"
"60615","40","2023-10-01T00:00:00.000","2023-10-07T00:00:00.000","13","10236","31.3","24627.7","167","257690","401.8","619998.6","0.102","0.045","1","79","2.4","190.1","41563","60615-2023-40","POINT (-87.602725 41.801993)"
"60615","41","2023-10-08T00:00:00.000","2023-10-14T00:00:00.000","13","10249","31.3","24659","199","257889","478.8","620477.3","0.085","0.045","0","79","0","190.1","41563","60615-2023-41","POINT (-87.602725 41.801993)"
"60615","42","2023-10-15T00:00:00.000","2023-10-21T00:00:00.000","10","10259","24.1","24683","195","258084","469.2","620946.5","0.072","0.045","0","79","0","190.1","41563","60615-2023-42","POINT (-87.602725 41.801993)"
"60615","43","2023-10-22T00:00:00.000","2023-10-28T00:00:00.000","10","10269","24.1","24707.1","175","258259","421","621367.6","0.069","0.045","0","79","0","190.1","41563","60615-2023-43","POINT (-87.602725 41.801993)"
"60615","45","2023-11-05T00:00:00.000","2023-11-11T00:00:00.000","17","10298","40.9","24776.8","180","258629","433.1","622257.8","0.1","0.045","0","79","0","190.1","41563","60615-2023-45","POINT (-87.602725 41.801993)"
"60615","47","2023-11-19T00:00:00.000","2023-11-25T00:00:00.000","14","10337","33.7","24870.7","130","258951","312.8","623032.5","0.123","0.045","0","79","0","190.1","41563","60615-2023-47","POINT (-87.602725 41.801993)"
"60615","48","2023-11-26T00:00:00.000","2023-12-02T00:00:00.000","31","10368","74.6","24945.3","250","259201","601.5","623634","0.128","0.045","0","79","0","190.1","41563","60615-2023-48","POINT (-87.602725 41.801993)"
"60615","50","2023-12-10T00:00:00.000","2023-12-16T00:00:00.000","26","10423","62.6","25077.6","213","259652","512.5","624719.1","0.113","0.045","0","79","0","190.1","41563","60615-2023-50","POINT (-87.602725 41.801993)"
"60612","22","2023-05-28T00:00:00.000","2023-06-03T00:00:00.000","7","10612","20.4","30928.9","439","249975","1279.5","728556.4","0.016","0.05","0","109","0","317.7","34311","60612-2023-22","POINT (-87.687011 41.88004)"
"60612","23","2023-06-04T00:00:00.000","2023-06-10T00:00:00.000","10","10622","29.1","30958","247","250222","719.9","729276.3","0.032","0.05","0","109","0","317.7","34311","60612-2023-23","POINT (-87.687011 41.88004)"
"60615","51","2023-12-17T00:00:00.000","2023-12-23T00:00:00.000","28","10451","67.4","25145","127","259779","305.6","625024.7","0.15","0.045","0","79","0","190.1","41563","60615-2023-51","POINT (-87.602725 41.801993)"
"60615","52","2023-12-24T00:00:00.000","2023-12-30T00:00:00.000","29","10480","69.8","25214.7","172","259951","413.8","625438.5","0.14","0.045","0","79","0","190.1","41563","60615-2023-52","POINT (-87.602725 41.801993)"
"60615","17","2024-04-21T00:00:00.000","2024-04-27T00:00:00.000","5","10666","12","25662.2","0","0","0","0","0","0","0","81","0","194.9","41563","60615-2024-17","POINT (-87.602725 41.801993)"
"60616","37","2022-09-11T00:00:00.000","2022-09-17T00:00:00.000","57","11129","104.7","20433.7","1578","231511","2897.3","425071.6","0.044","0.055","0","139","0","255.2","54464","60616-2022-37","POINT (-87.629531 41.844869)"
"60616","38","2022-09-18T00:00:00.000","2022-09-24T00:00:00.000","32","11161","58.8","20492.4","1306","232817","2397.9","427469.5","0.031","0.055","0","139","0","255.2","54464","60616-2022-38","POINT (-87.629531 41.844869)"
"60616","39","2022-09-25T00:00:00.000","2022-10-01T00:00:00.000","41","11202","75.3","20567.7","1514","234331","2779.8","430249.3","0.034","0.055","0","139","0","255.2","54464","60616-2022-39","POINT (-87.629531 41.844869)"
"60616","40","2022-10-02T00:00:00.000","2022-10-08T00:00:00.000","43","11245","79","20646.7","1437","235768","2638.4","432887.8","0.035","0.055","0","139","0","255.2","54464","60616-2022-40","POINT (-87.629531 41.844869)"
"60616","41","2022-10-09T00:00:00.000","2022-10-15T00:00:00.000","41","11286","75.3","20721.9","1356","237124","2489.7","435377.5","0.037","0.054","0","139","0","255.2","54464","60616-2022-41","POINT (-87.629531 41.844869)"
"60616","42","2022-10-16T00:00:00.000","2022-10-22T00:00:00.000","42","11328","77.1","20799.1","1262","238386","2317.1","437694.6","0.039","0.054","0","139","0","255.2","54464","60616-2022-42","POINT (-87.629531 41.844869)"
"60616","43","2022-10-23T00:00:00.000","2022-10-29T00:00:00.000","46","11374","84.5","20883.5","1139","239525","2091.3","439785.9","0.047","0.054","0","139","0","255.2","54464","60616-2022-43","POINT (-87.629531 41.844869)"
"60616","44","2022-10-30T00:00:00.000","2022-11-05T00:00:00.000","45","11419","82.6","20966.1","1238","240763","2273.1","442059","0.052","0.054","1","140","1.8","257.1","54464","60616-2022-44","POINT (-87.629531 41.844869)"
"60616","11","2023-03-12T00:00:00.000","2023-03-18T00:00:00.000","19","12282","34.9","22550.7","1056","264212","1938.9","485113.1","0.019","0.053","1","143","1.8","262.6","54464","60616-2023-11","POINT (-87.629531 41.844869)"
"60614","50","2021-12-12T00:00:00.000","2021-12-18T00:00:00.000","827","8819","1159.8","12367.5","9057","248026","12701.2","347823.5","0.108","0.039","1","99","1.4","138.8","71308","60614-2021-50","POINT (-87.652064 41.922605)"
"60614","51","2021-12-19T00:00:00.000","2021-12-25T00:00:00.000","1177","9996","1650.6","14018.1","9336","257362","13092.5","360916","0.152","0.043","1","100","1.4","140.2","71308","60614-2021-51","POINT (-87.652064 41.922605)"
"60614","6","2021-02-07T00:00:00.000","2021-02-13T00:00:00.000","70","4668","98.2","6546.3","3387","104322","4749.8","146297.8","0.024","0.045","1","87","1.4","122","71308","60614-2021-6","POINT (-87.652064 41.922605)"
"60614","7","2021-02-14T00:00:00.000","2021-02-20T00:00:00.000","64","4732","89.8","6636","3326","107648","4664.3","150962","0.02","0.044","0","87","0","122","71308","60614-2021-7","POINT (-87.652064 41.922605)"
"60614","8","2021-02-21T00:00:00.000","2021-02-27T00:00:00.000","66","4798","92.6","6728.6","3580","111228","5020.5","155982.5","0.018","0.043","2","89","2.8","124.8","71308","60614-2021-8","POINT (-87.652064 41.922605)"
"60614","9","2021-02-28T00:00:00.000","2021-03-06T00:00:00.000","61","4859","85.5","6814.1","3403","114631","4772.3","160754.8","0.019","0.043","1","90","1.4","126.2","71308","60614-2021-9","POINT (-87.652064 41.922605)"
"60612","24","2023-06-11T00:00:00.000","2023-06-17T00:00:00.000","11","10633","32.1","30990.1","232","250454","676.2","729952.5","0.052","0.05","0","109","0","317.7","34311","60612-2023-24","POINT (-87.687011 41.88004)"
"60612","25","2023-06-18T00:00:00.000","2023-06-24T00:00:00.000","5","10638","14.6","31004.6","183","250637","533.4","730485.9","0.027","0.05","0","109","0","317.7","34311","60612-2023-25","POINT (-87.687011 41.88004)"
"60616","12","2023-03-19T00:00:00.000","2023-03-25T00:00:00.000","26","12308","47.7","22598.4","1013","265225","1859.9","486973","0.025","0.053","0","143","0","262.6","54464","60616-2023-12","POINT (-87.629531 41.844869)"
"60616","16","2023-04-16T00:00:00.000","2023-04-22T00:00:00.000","19","12389","34.9","22747.1","905","268319","1661.6","492653.9","0.02","0.053","0","143","0","262.6","54464","60616-2023-16","POINT (-87.629531 41.844869)"
"60616","17","2023-04-23T00:00:00.000","2023-04-29T00:00:00.000","24","12413","44.1","22791.2","979","269298","1797.5","494451.4","0.025","0.053","0","143","0","262.6","54464","60616-2023-17","POINT (-87.629531 41.844869)"
"60616","26","2023-06-25T00:00:00.000","2023-07-01T00:00:00.000","3","12477","5.5","22908.7","98","273597","179.9","502344.7","0.02","0.052","0","143","0","262.6","54464","60616-2023-26","POINT (-87.629531 41.844869)"
"60616","27","2023-07-02T00:00:00.000","2023-07-08T00:00:00.000","1","12478","1.8","22910.5","79","273676","145","502489.7","0.025","0.052","0","143","0","262.6","54464","60616-2023-27","POINT (-87.629531 41.844869)"
"60616","28","2023-07-09T00:00:00.000","2023-07-15T00:00:00.000","7","12485","12.9","22923.4","104","273780","191","502680.7","0.067","0.052","0","143","0","262.6","54464","60616-2023-28","POINT (-87.629531 41.844869)"
"60616","29","2023-07-16T00:00:00.000","2023-07-22T00:00:00.000","11","12496","20.2","22943.6","102","273882","187.3","502867.9","0.088","0.052","0","143","0","262.6","54464","60616-2023-29","POINT (-87.629531 41.844869)"
"60616","30","2023-07-23T00:00:00.000","2023-07-29T00:00:00.000","6","12502","11","22954.6","110","273992","202","503069.9","0.055","0.052","0","143","0","262.6","54464","60616-2023-30","POINT (-87.629531 41.844869)"
"60616","31","2023-07-30T00:00:00.000","2023-08-05T00:00:00.000","8","12510","14.7","22969.3","97","274089","178.1","503248","0.124","0.052","0","143","0","262.6","54464","60616-2023-31","POINT (-87.629531 41.844869)"
"60616","33","2023-08-13T00:00:00.000","2023-08-19T00:00:00.000","20","12537","36.7","23018.9","102","274300","187.3","503635.4","0.206","0.052","0","143","0","262.6","54464","60616-2023-33","POINT (-87.629531 41.844869)"
"60616","35","2023-08-27T00:00:00.000","2023-09-02T00:00:00.000","18","12575","33","23088.6","138","274583","253.4","504155","0.116","0.053","0","143","0","262.6","54464","60616-2023-35","POINT (-87.629531 41.844869)"
"60616","37","2023-09-10T00:00:00.000","2023-09-16T00:00:00.000","17","12616","31.2","23163.9","171","274910","314","504755.4","0.105","0.053","1","144","1.8","264.4","54464","60616-2023-37","POINT (-87.629531 41.844869)"
"60616","39","2023-09-24T00:00:00.000","2023-09-30T00:00:00.000","16","12654","29.4","23233.7","169","275260","310.3","505398.1","0.089","0.053","0","144","0","264.4","54464","60616-2023-39","POINT (-87.629531 41.844869)"
"60617","40","2023-10-01T00:00:00.000","2023-10-07T00:00:00.000","14","20822","17","25228.4","296","383547","358.6","464713.9","0.044","0.062","0","255","0","309","82534","60617-2023-40","POINT (-87.556897 41.721257)"
"60640","2","2024-01-07T00:00:00.000","2024-01-13T00:00:00.000","45","18720","64.5","26852.2","0","0","0","0","0","0","0","206","0","295.5","69715","60640-2024-2","POINT (-87.662232 41.971888)"
"60614","38","2022-09-18T00:00:00.000","2022-09-24T00:00:00.000","55","17668","77.1","24777","930","370805","1304.2","520004.8","0.06","0.054","0","117","0","164.1","71308","60614-2022-38","POINT (-87.652064 41.922605)"
"60612","26","2023-06-25T00:00:00.000","2023-07-01T00:00:00.000","3","10641","8.7","31013.4","180","250817","524.6","731010.5","0.028","0.05","0","109","0","317.7","34311","60612-2023-26","POINT (-87.687011 41.88004)"
"60612","27","2023-07-02T00:00:00.000","2023-07-08T00:00:00.000","2","10643","5.8","31019.2","123","250940","358.5","731368.9","0.016","0.05","0","109","0","317.7","34311","60612-2023-27","POINT (-87.687011 41.88004)"
"60612","28","2023-07-09T00:00:00.000","2023-07-15T00:00:00.000","7","10650","20.4","31039.6","209","251149","609.1","731978.1","0.033","0.05","0","109","0","317.7","34311","60612-2023-28","POINT (-87.687011 41.88004)"
"60612","29","2023-07-16T00:00:00.000","2023-07-22T00:00:00.000","10","10660","29.1","31068.8","193","251342","562.5","732540.6","0.036","0.05","0","109","0","317.7","34311","60612-2023-29","POINT (-87.687011 41.88004)"
"60612","30","2023-07-23T00:00:00.000","2023-07-29T00:00:00.000","12","10672","35","31103.7","219","251561","638.3","733178.9","0.055","0.05","0","109","0","317.7","34311","60612-2023-30","POINT (-87.687011 41.88004)"
"60612","31","2023-07-30T00:00:00.000","2023-08-05T00:00:00.000","11","10683","32.1","31135.8","198","251759","577.1","733755.9","0.056","0.05","0","109","0","317.7","34311","60612-2023-31","POINT (-87.687011 41.88004)"
"60612","3","2023-01-15T00:00:00.000","2023-01-21T00:00:00.000","39","10179","113.7","29666.9","953","234545","2777.5","683585.4","0.042","0.051","0","109","0","317.7","34311","60612-2023-3","POINT (-87.687011 41.88004)"
"60612","32","2023-08-06T00:00:00.000","2023-08-12T00:00:00.000","12","10695","35","31170.8","195","251954","568.3","734324.3","0.077","0.05","0","109","0","317.7","34311","60612-2023-32","POINT (-87.687011 41.88004)"
"60612","4","2023-01-22T00:00:00.000","2023-01-28T00:00:00.000","29","10208","84.5","29751.4","865","235410","2521.1","686106.5","0.038","0.051","0","109","0","317.7","34311","60612-2023-4","POINT (-87.687011 41.88004)"
"60612","33","2023-08-13T00:00:00.000","2023-08-19T00:00:00.000","14","10709","40.8","31211.6","185","252139","539.2","734863.5","0.07","0.05","0","109","0","317.7","34311","60612-2023-33","POINT (-87.687011 41.88004)"
"60614","6","2023-02-05T00:00:00.000","2023-02-11T00:00:00.000","41","18812","57.5","26381.3","1012","391129","1419.2","548506.5","0.041","0.054","0","121","0","169.7","71308","60614-2023-6","POINT (-87.652064 41.922605)"
"60612","5","2023-01-29T00:00:00.000","2023-02-04T00:00:00.000","37","10245","107.8","29859.2","818","236228","2384.1","688490.6","0.051","0.051","0","109","0","317.7","34311","60612-2023-5","POINT (-87.687011 41.88004)"
"60612","48","2023-11-26T00:00:00.000","2023-12-02T00:00:00.000","27","10956","78.7","31931.5","312","255760","909.3","745416.9","0.099","0.05","0","109","0","317.7","34311","60612-2023-48","POINT (-87.687011 41.88004)"
"60612","49","2023-12-03T00:00:00.000","2023-12-09T00:00:00.000","31","10987","90.4","32021.8","285","256045","830.6","746247.6","0.126","0.05","0","109","0","317.7","34311","60612-2023-49","POINT (-87.687011 41.88004)"
"60612","50","2023-12-10T00:00:00.000","2023-12-16T00:00:00.000","25","11012","72.9","32094.7","279","256324","813.2","747060.7","0.104","0.051","0","109","0","317.7","34311","60612-2023-50","POINT (-87.687011 41.88004)"
"60612","51","2023-12-17T00:00:00.000","2023-12-23T00:00:00.000","47","11059","137","32231.6","199","256523","580","747640.7","0.161","0.051","0","109","0","317.7","34311","60612-2023-51","POINT (-87.687011 41.88004)"
"60614","7","2023-02-12T00:00:00.000","2023-02-18T00:00:00.000","56","18868","78.5","26459.9","1132","392261","1587.5","550094","0.049","0.054","0","121","0","169.7","71308","60614-2023-7","POINT (-87.652064 41.922605)"
"60615","20","2020-05-10T00:00:00.000","2020-05-16T00:00:00.000","29","303","69.8","729","403","2097","969.6","5045.4","0.079","0.15","3","14","7.2","33.7","41563","60615-2020-20","POINT (-87.602725 41.801993)"
"60615","22","2020-05-24T00:00:00.000","2020-05-30T00:00:00.000","19","352","45.7","846.9","433","3040","1041.8","7314.2","0.055","0.123","0","14","0","33.7","41563","60615-2020-22","POINT (-87.602725 41.801993)"
"60615","28","2020-07-05T00:00:00.000","2020-07-11T00:00:00.000","24","439","57.7","1056.2","800","6530","1924.8","15711.1","0.029","0.072","0","16","0","38.5","41563","60615-2020-28","POINT (-87.602725 41.801993)"
"60615","29","2020-07-12T00:00:00.000","2020-07-18T00:00:00.000","37","476","89","1145.2","859","7389","2066.7","17777.8","0.045","0.069","0","16","0","38.5","41563","60615-2020-29","POINT (-87.602725 41.801993)"
"60615","32","2020-08-02T00:00:00.000","2020-08-08T00:00:00.000","13","533","31.3","1282.4","744","9715","1790.1","23374.2","0.032","0.061","0","16","0","38.5","41563","60615-2020-32","POINT (-87.602725 41.801993)"
"60615","33","2020-08-09T00:00:00.000","2020-08-15T00:00:00.000","16","549","38.5","1320.9","750","10465","1804.5","25178.6","0.033","0.059","0","16","0","38.5","41563","60615-2020-33","POINT (-87.602725 41.801993)"
"60615","34","2020-08-16T00:00:00.000","2020-08-22T00:00:00.000","12","561","28.9","1349.8","844","11309","2030.7","27209.3","0.014","0.056","0","16","0","38.5","41563","60615-2020-34","POINT (-87.602725 41.801993)"
"60615","35","2020-08-23T00:00:00.000","2020-08-29T00:00:00.000","21","582","50.5","1400.3","861","12170","2071.6","29280.9","0.029","0.054","0","16","0","38.5","41563","60615-2020-35","POINT (-87.602725 41.801993)"
"60615","36","2020-08-30T00:00:00.000","2020-09-05T00:00:00.000","20","602","48.1","1448.4","817","12987","1965.7","31246.5","0.021","0.052","0","16","0","38.5","41563","60615-2020-36","POINT (-87.602725 41.801993)"
"60615","37","2020-09-06T00:00:00.000","2020-09-12T00:00:00.000","6","608","14.4","1462.8","762","13749","1833.4","33079.9","0.01","0.05","0","16","0","38.5","41563","60615-2020-37","POINT (-87.602725 41.801993)"
"60615","38","2020-09-13T00:00:00.000","2020-09-19T00:00:00.000","17","625","40.9","1503.7","759","14508","1826.1","34906","0.025","0.048","0","16","0","38.5","41563","60615-2020-38","POINT (-87.602725 41.801993)"
"60615","40","2020-09-27T00:00:00.000","2020-10-03T00:00:00.000","11","651","26.5","1566.3","1754","17382","4220.1","41820.9","0.007","0.042","0","16","0","38.5","41563","60615-2020-40","POINT (-87.602725 41.801993)"
"60615","41","2020-10-04T00:00:00.000","2020-10-10T00:00:00.000","32","683","77","1643.3","1953","19335","4698.9","46519.7","0.018","0.04","0","16","0","38.5","41563","60615-2020-41","POINT (-87.602725 41.801993)"
"60615","44","2020-10-25T00:00:00.000","2020-10-31T00:00:00.000","70","828","168.4","1992.2","2179","25575","5242.6","61533.1","0.031","0.036","0","16","0","38.5","41563","60615-2020-44","POINT (-87.602725 41.801993)"
"60615","45","2020-11-01T00:00:00.000","2020-11-07T00:00:00.000","117","945","281.5","2273.7","2190","27765","5269.1","66802.2","0.059","0.038","0","16","0","38.5","41563","60615-2020-45","POINT (-87.602725 41.801993)"
"60615","46","2020-11-08T00:00:00.000","2020-11-14T00:00:00.000","142","1087","341.7","2615.3","2755","30520","6628.5","73430.7","0.052","0.039","0","16","0","38.5","41563","60615-2020-46","POINT (-87.602725 41.801993)"
"60615","47","2020-11-15T00:00:00.000","2020-11-21T00:00:00.000","120","1207","288.7","2904","3115","33635","7494.6","80925.3","0.041","0.039","1","17","2.4","40.9","41563","60615-2020-47","POINT (-87.602725 41.801993)"
"60615","48","2020-11-22T00:00:00.000","2020-11-28T00:00:00.000","98","1305","235.8","3139.8","1948","35583","4686.9","85612.2","0.055","0.04","3","20","7.2","48.1","41563","60615-2020-48","POINT (-87.602725 41.801993)"
"60615","49","2020-11-29T00:00:00.000","2020-12-05T00:00:00.000","95","1400","228.6","3368.4","2132","37715","5129.6","90741.8","0.046","0.04","1","21","2.4","50.5","41563","60615-2020-49","POINT (-87.602725 41.801993)"
"60615","52","2020-12-20T00:00:00.000","2020-12-26T00:00:00.000","55","1608","132.3","3868.8","1342","43012","3228.8","103486.3","0.043","0.041","1","24","2.4","57.7","41563","60615-2020-52","POINT (-87.602725 41.801993)"
"60608","31","2023-07-30T00:00:00.000","2023-08-05T00:00:00.000","16","20815","20.2","26279.9","189","395578","238.6","499435.6","0.09","0.061","0","203","0","256.3","79205","60608-2023-31","POINT (-87.670366 41.849879)"
"60612","52","2023-12-24T00:00:00.000","2023-12-30T00:00:00.000","29","11088","84.5","32316.2","218","256741","635.4","748276.1","0.096","0.051","0","109","0","317.7","34311","60612-2023-52","POINT (-87.687011 41.88004)"
"60612","6","2023-02-05T00:00:00.000","2023-02-11T00:00:00.000","30","10275","87.4","29946.7","893","237121","2602.7","691093.2","0.045","0.051","0","109","0","317.7","34311","60612-2023-6","POINT (-87.687011 41.88004)"
"60615","1","2021-01-03T00:00:00.000","2021-01-09T00:00:00.000","66","1734","158.8","4172","1840","45976","4427","110617.6","0.038","0.041","5","30","12","72.2","41563","60615-2021-1","POINT (-87.602725 41.801993)"
"60608","34","2023-08-20T00:00:00.000","2023-08-26T00:00:00.000","20","20881","25.3","26363.2","246","396182","310.6","500198.2","0.085","0.062","0","203","0","256.3","79205","60608-2023-34","POINT (-87.670366 41.849879)"
"60615","10","2021-03-07T00:00:00.000","2021-03-13T00:00:00.000","16","2013","38.5","4843.3","2225","65642","5353.3","157933.7","0.011","0.034","0","35","0","84.2","41563","60615-2021-10","POINT (-87.602725 41.801993)"
"60615","11","2021-03-14T00:00:00.000","2021-03-20T00:00:00.000","20","2033","48.1","4891.4","2086","67728","5018.9","162952.6","0.012","0.033","0","35","0","84.2","41563","60615-2021-11","POINT (-87.602725 41.801993)"
"60615","12","2021-03-21T00:00:00.000","2021-03-27T00:00:00.000","25","2058","60.1","4951.5","1826","69554","4393.3","167346","0.015","0.033","1","36","2.4","86.6","41563","60615-2021-12","POINT (-87.602725 41.801993)"
"60615","13","2021-03-28T00:00:00.000","2021-04-03T00:00:00.000","36","2094","86.6","5038.1","2125","71679","5112.7","172458.7","0.018","0.032","0","36","0","86.6","41563","60615-2021-13","POINT (-87.602725 41.801993)"
"60616","40","2023-10-01T00:00:00.000","2023-10-07T00:00:00.000","17","12671","31.2","23264.9","132","275392","242.4","505640.4","0.129","0.053","0","144","0","264.4","54464","60616-2023-40","POINT (-87.629531 41.844869)"
"60615","2","2021-01-10T00:00:00.000","2021-01-16T00:00:00.000","67","1801","161.2","4333.2","2220","48196","5341.3","115958.9","0.034","0.041","0","30","0","72.2","41563","60615-2021-2","POINT (-87.602725 41.801993)"
"60616","42","2023-10-15T00:00:00.000","2023-10-21T00:00:00.000","29","12712","53.2","23340.2","138","275684","253.4","506176.6","0.101","0.053","0","144","0","264.4","54464","60616-2023-42","POINT (-87.629531 41.844869)"
"60616","43","2023-10-22T00:00:00.000","2023-10-28T00:00:00.000","24","12736","44.1","23384.3","188","275872","345.2","506521.7","0.128","0.053","0","144","0","264.4","54464","60616-2023-43","POINT (-87.629531 41.844869)"
"60616","44","2023-10-29T00:00:00.000","2023-11-04T00:00:00.000","19","12755","34.9","23419.1","169","276041","310.3","506832","0.107","0.053","0","144","0","264.4","54464","60616-2023-44","POINT (-87.629531 41.844869)"
